,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,total_precipitation,skin_temperature,10m_u_component_of_neutral_wind,10m_v_component_of_neutral_wind,10m_wind_gust_since_previous_post_processing,instantaneous_10m_wind_gust,clear_sky_direct_solar_radiation_at_surface,downward_uv_radiation_at_the_surface,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,cloud_base_height,total_cloud_cover,total_column_cloud_liquid_water,evaporation,surface_runoff,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,type_of_high_vegetation,type_of_low_vegetation,convective_precipitation,convective_rain_rate,total_column_rain_water,precipitation_type
2024-10-04 08:00:00,-0.2133466,-2.5443344,283.64575,284.34424,0.00025264733,283.25635,-0.20894593,-2.5033255,6.625825,6.127779,378565.06,8907.199,-162024.75,53214.72,-18663.312,111.28468,1.0,0.61288816,-6.479262e-05,5.3977965e-06,2.7508202,2.9446526,5.0,1.0,9.851456e-06,1.3732906e-06,0.019248042,1.0
2024-10-04 09:00:00,-0.052747797,-2.079977,283.8579,284.5874,0.0002898788,283.56958,-0.051662594,-2.0651245,6.1758366,5.2035446,836784.6,22151.36,-183305.81,108341.75,-21289.766,111.38837,1.0,0.7066809,-7.330264e-05,6.0844422e-06,2.749238,2.9445257,5.0,1.0,1.859665e-05,0.0,0.013740234,1.0
2024-10-04 10:00:00,0.041445922,-2.083643,283.9077,284.73877,0.00031312928,283.8125,0.042387698,-2.093337,5.543089,5.103242,1262103.0,29507.52,-227935.69,201341.44,-29987.75,119.07477,1.0,0.70333856,-9.1145805e-05,5.9127806e-06,2.747651,2.9444628,5.0,1.0,4.076003e-05,1.3213157e-05,0.011777341,1.0
2024-10-04 11:00:00,-0.33249635,-0.8731604,283.83862,284.83545,0.00027996046,284.40234,-0.3547052,-0.9368201,5.736163,5.0593853,1569231.0,35909.117,-270395.62,249474.5,-32144.281,125.48735,1.0,0.6200549,-0.000108143635,4.7397607e-06,2.746005,2.9443407,5.0,1.0,5.085944e-05,1.5196801e-05,0.010434568,1.0
2024-10-04 12:00:00,-0.5192511,-1.8051205,284.01636,285.36792,0.00011920929,284.65918,-0.5409705,-1.873743,5.524001,4.7209044,1708319.0,32184.316,-280441.25,275440.62,-34224.8,127.78479,0.9992675,0.36637205,-0.00011214815,1.66893e-06,2.744423,2.9442139,5.0,1.0,3.17955e-05,9.784699e-06,0.0009179686,1.0
2024-10-04 13:00:00,-0.9696979,-2.3072014,284.22217,285.40723,9.5291136e-05,285.29688,-1.0006714,-2.3748856,4.7415485,4.3706207,1663132.0,41069.758,-215987.31,208153.56,-35141.8,194.82965,1.0,0.35495847,-8.636668e-05,1.4209745e-06,2.7427778,2.9440918,5.0,1.0,3.8499827e-05,1.2044907e-05,0.0005322264,1.0
2024-10-04 14:00:00,-1.2887659,-2.2383862,284.00244,285.52466,4.05693e-05,285.39746,-1.3193741,-2.2898407,5.15499,4.9937315,1442463.0,45989.758,-256284.62,269473.25,-36867.883,342.354,1.0,0.3609228,-0.00010248857,7.05719e-07,2.7411327,2.944028,5.0,1.0,3.7879945e-05,6.575584e-06,0.0022998047,1.0
2024-10-04 15:00:00,-1.0721817,-2.1352873,283.82422,285.7151,3.7517544e-05,285.37573,-1.0937185,-2.1770105,5.017164,4.680359,1081032.0,39828.797,-209111.62,211271.62,-37708.91,464.59912,1.0,0.29867184,-8.3637366e-05,7.05719e-07,2.7396088,2.943964,5.0,1.0,2.4108886e-05,6.0653683e-06,0.0009179686,1.0
2024-10-04 16:00:00,-1.0163546,-1.8996878,283.56372,285.6482,2.2048946e-05,285.38232,-1.0293093,-1.9287958,4.6856403,3.920701,626375.6,27114.559,-136185.75,125194.19,-39148.32,449.85376,1.0,0.27594233,-5.4474862e-05,2.2888185e-07,2.7379637,2.943842,5.0,1.0,1.9502637e-05,5.722046e-08,0.000307617,1.0
2024-10-04 17:00:00,-0.9302375,-1.4424734,283.5586,285.60596,1.0318757e-05,285.15356,-0.9177759,-1.4280844,3.9205809,3.0587807,200122.88,6762.5586,-73737.94,56816.637,-40867.76,314.9751,0.9940649,0.31231445,-2.9472518e-05,1.1444092e-07,2.7363176,2.943715,5.0,1.0,5.2642818e-06,9.727473e-07,6.3476546e-05,1.0
2024-10-04 18:00:00,-0.7010236,-1.1022243,283.5359,285.32617,1.1997223e-05,284.7185,-0.679195,-1.0125141,3.0854225,2.7074003,5757.4375,924.1599,-34273.44,4536.3164,-41236.64,300.9026,1.0,0.33096433,-1.3715989e-05,2.2888185e-07,2.7347355,2.9436522,5.0,1.0,4.1294097e-06,4.9304963e-06,0.00038085924,1.0
2024-10-04 19:00:00,-0.8767969,-0.8086878,283.4568,285.11646,2.2258755e-05,284.78442,-0.82775575,-0.7386585,2.8071728,2.5940828,0.0,0.0,-30425.8,3.5999988e-12,-36199.44,480.3235,0.9926843,0.33007324,-1.2187781e-05,2.2888185e-07,2.7330904,2.94353,5.0,1.0,7.705688e-06,1.5544883e-06,0.0007617185,1.0
2024-10-04 20:00:00,-1.0044947,-0.5368195,283.48315,284.89258,6.122589e-06,284.81494,-0.90471804,-0.5371601,3.0769625,2.81048,0.0,0.0,-29111.363,3.5999988e-12,-41932.92,352.9165,0.9867004,0.33766598,-1.1643088e-05,0.0,2.7314453,2.9434662,5.0,1.0,3.433227e-06,2.3365021e-07,0.0009912108,1.0
2024-10-04 21:00:00,-0.96371037,-0.39338142,283.3999,284.69873,1.7890925e-05,284.61084,-0.8110596,-0.3834998,2.93713,2.823246,0.0,0.0,-21220.48,3.5999988e-12,-48018.96,379.26416,0.94040525,0.34724605,-8.486007e-06,0.0,2.7299213,2.9433393,5.0,1.0,5.3882595e-06,1.1444092e-07,0.0015624999,1.0
2024-10-04 22:00:00,-1.0889273,-0.45685244,283.28125,284.6001,3.1909934e-05,284.63232,-0.95906985,-0.4759754,2.874652,2.8278656,0.0,0.0,-17028.523,3.5999988e-12,-73125.25,440.5171,0.89758664,0.3286938,-6.801468e-06,2.2888185e-07,2.7282763,2.9432173,5.0,1.0,1.6021722e-06,6.6375733e-06,0.0010791016,1.0
2024-10-04 23:00:00,-0.5212836,0.37297422,282.87915,284.489,2.449035e-05,284.41235,-0.54897285,0.3782397,3.033311,2.9275532,0.0,0.0,-18704.121,3.5999988e-12,-58961.68,446.3777,0.92574096,0.31821287,-7.4808677e-06,2.2888185e-07,2.7266302,2.9431534,5.0,1.0,8.926392e-06,4.0054323e-07,0.0010839843,1.0
2024-10-05 00:00:00,-0.3330933,-0.22117072,282.8911,284.49097,8.354187e-06,284.41113,-0.4228443,-0.30356753,3.0011616,2.919262,0.0,0.0,-18407.402,3.5999988e-12,-61551.734,478.1001,0.9760571,0.22750974,-7.37506e-06,0.0,2.725048,2.9429684,5.0,1.0,3.2043454e-06,4.0054323e-07,0.0019873045,1.0
2024-10-05 01:00:00,-0.53331,-0.22401494,282.7693,284.11304,9.307862e-06,284.2705,-0.5296033,-0.3115558,2.9291525,2.2872496,0.0,0.0,-10552.121,3.5999988e-12,-118124.44,499.59912,0.9923193,0.1339941,-4.230338e-06,0.0,2.723403,2.9429045,5.0,1.0,1.144409e-06,1.7166138e-07,0.0056738257,1.0
2024-10-05 02:00:00,-0.5752802,-0.33352298,282.67383,283.78125,2.0980835e-05,284.0625,-0.52688783,-0.4113019,2.2878933,2.0899715,0.0,0.0,-6997.3633,3.5999988e-12,-126357.375,587.3992,0.9861047,0.051694334,-2.8045106e-06,2.2888185e-07,2.721816,2.9428415,5.0,1.0,2.4032588e-06,1.0871881e-06,0.010966796,1.0
2024-10-05 03:00:00,-0.6757465,-0.38091677,282.71118,283.57446,4.539489e-05,283.35815,-0.5329987,-0.37929755,2.1468544,2.0922155,0.0,0.0,-5614.2812,3.5999988e-12,-129790.06,597.91626,0.9434521,0.022575684,-2.247878e-06,7.05719e-07,2.720234,2.9427776,5.0,1.0,6.5231325e-06,1.69134e-05,0.008901365,1.0
2024-10-05 04:00:00,-0.8821973,-0.5371924,282.80615,284.02588,0.00015028,282.6748,-0.75974613,-0.4726984,2.331915,2.4179964,0.0,0.0,-6448.043,3.5999988e-12,-105972.94,977.0032,0.9617065,0.049309082,-2.5765512e-06,2.1266933e-06,2.7185888,2.9426556,5.0,1.0,0.000107240674,9.3555445e-06,0.00911621,1.0
2024-10-05 05:00:00,-1.0321817,-0.86697394,282.6377,283.6958,0.00026496872,283.0288,-0.996568,-0.7563447,2.4181757,2.2399607,0.0,0.0,-1685.7202,3.5999988e-12,-152799.62,1558.175,1.0,0.14798093,-6.8731606e-07,3.5667417e-06,2.7169428,2.9425287,5.0,1.0,0.00022898674,5.2046773e-05,0.010283202,1.0
2024-10-05 06:00:00,-1.1375856,-0.7520252,282.48755,283.63623,0.00034751883,283.09717,-1.0634727,-0.64424384,2.2624168,2.1142588,0.0,0.0,895.67993,3.5999988e-12,-140798.75,1925.0869,0.999635,0.16934204,3.6573033e-07,5.3787226e-06,2.7152977,2.9424658,5.0,1.0,0.00031168922,3.7755963e-05,0.00880371,1.0
2024-10-05 07:00:00,-1.3483343,-0.7819635,282.99414,283.6753,0.00018043518,283.5288,-1.3851395,-0.8057764,2.8331747,3.4840717,69038.06,11428.477,-34094.324,79815.625,-120869.31,813.2361,1.0,0.15316647,-1.3644602e-05,3.3283231e-06,2.7137737,2.9423437,5.0,1.0,0.00013073921,3.421305e-05,0.009321287,1.0
2024-10-05 08:00:00,-1.8156748,-0.5661158,283.4458,283.9292,0.0001984024,284.13867,-1.8713531,-0.57900333,4.1184864,4.234763,374589.44,27103.36,-128864.125,174051.81,-68269.31,107.25215,0.99892086,0.19228512,-5.153242e-05,3.8433072e-06,2.7121286,2.9422798,5.0,1.0,0.00012013434,1.8820749e-05,0.006025389,1.0
2024-10-05 09:00:00,-1.8791027,-0.4753766,283.73364,284.51025,0.00020019531,284.31787,-1.933135,-0.48348576,4.4829454,4.5959415,830438.4,34243.52,-166944.5,207283.19,-58567.17,60.976334,1.0,0.28671873,-6.6749344e-05,3.5953517e-06,2.7104826,2.9421577,5.0,1.0,0.00012804984,0.00019186497,0.003198242,1.0
2024-10-05 10:00:00,-1.6238546,-0.40971988,283.86768,284.958,0.00027055736,284.5393,-1.6832047,-0.41930914,4.9160147,4.6894693,1262968.0,43079.68,-248302.12,307486.7,-56847.867,62.200073,0.9985351,0.36298335,-9.9288416e-05,5.5027003e-06,2.7089005,2.9420938,5.0,1.0,0.00021262169,2.0217894e-06,0.0028124999,1.0
2024-10-05 11:00:00,-1.1834736,-0.60099006,284.05103,285.53442,6.8378446e-05,285.10693,-1.2183762,-0.5906275,4.7706013,4.3331356,1570772.0,40157.758,-255866.94,322393.56,-56281.8,129.66685,0.99630857,0.3632263,-0.00010229669,9.536743e-07,2.7072554,2.9419088,5.0,1.0,1.39141075e-05,4.782676e-06,0.010224607,1.0
2024-10-05 12:00:00,-1.4891415,-0.847909,283.83325,285.73047,2.4127949e-05,285.1526,-1.5257368,-0.86945075,4.3514214,4.2676554,1713933.0,60228.156,-263355.38,359646.7,-62912.562,167.02513,0.6009424,0.10410887,-0.00010530179,2.3841858e-07,2.7056684,2.941782,5.0,1.0,5.149841e-06,0.0,0.0017041015,1.0
2024-10-05 13:00:00,-2.0408297,-0.45169926,283.3728,286.0901,1.3999938e-05,286.60254,-2.112667,-0.4699695,4.9561253,4.8622723,1673782.0,84270.69,-290030.7,437509.06,-77301.75,397.59326,0.9956677,0.14282346,-0.000115982984,2.3841858e-07,2.7040863,2.941718,5.0,1.0,1.8787377e-06,1.8835062e-06,0.00067382795,1.0
2024-10-05 14:00:00,-1.8540573,-0.85234135,282.92456,286.3982,2.452849e-05,287.13965,-1.9247036,-0.88094854,4.9264097,4.596406,1448159.0,79182.375,-261489.56,419033.56,-81314.31,488.13403,0.9736865,0.13317138,-0.00010457901,2.3841858e-07,2.7024412,2.9416552,5.0,1.0,1.6517632e-05,1.8863677e-05,0.00055175764,1.0
2024-10-05 15:00:00,-1.6474485,-0.7412738,283.14917,286.49487,3.9672843e-05,286.7356,-1.6909122,-0.767024,4.8730536,3.9520006,1075681.0,41883.52,-271083.44,459983.3,-85181.81,522.0647,0.9877331,0.19091797,-0.00010839454,5.912781e-07,2.7007952,2.941533,5.0,1.0,3.2510754e-05,1.5211099e-06,0.000307617,1.0
2024-10-05 16:00:00,-1.2604275,-0.7634107,283.74902,286.24292,1.2588501e-05,286.35156,-1.3032179,-0.7868714,3.9515724,2.1752148,618787.8,38840.637,-172330.25,243647.94,-86884.19,580.91284,0.98712885,0.21279049,-6.892231e-05,1.1444092e-07,2.699213,2.9414692,5.0,1.0,6.5803524e-06,0.0,0.000307617,1.0
2024-10-05 17:00:00,-0.7973151,-1.221652,284.28027,285.95166,3.5285948e-06,285.85425,-0.79995364,-1.2264032,2.1825285,0.8304547,193735.62,29529.598,-71590.875,150187.5,-137569.56,529.36304,0.9665918,0.13382441,-2.8627066e-05,0.0,2.697626,2.9414062,5.0,1.0,0.0,0.0,0.00037109363,1.0
2024-10-05 18:00:00,-0.9755585,-1.1884127,284.3789,285.55566,3.33786e-06,285.27734,-0.9421039,-1.1247511,1.0357122,0.9618434,4705.2773,1434.5598,-5239.7617,11458.559,-135651.0,551.99097,0.93143797,0.12648678,-2.110526e-06,0.0,2.695981,2.9412842,5.0,1.0,0.0,0.0,0.00012207031,1.0
2024-10-05 19:00:00,-0.8496973,-1.185935,284.10107,284.72607,3.6430356e-06,285.0349,-0.8047321,-1.0641117,1.1134548,1.0300608,0.0,0.0,-1207.0,3.5999988e-12,-158380.56,556.4983,0.94989496,0.15050536,-4.7957525e-07,0.0,2.694336,2.9411564,5.0,1.0,0.0,0.0,0.00024414062,1.0
2024-10-05 20:00:00,-0.4497748,-1.1480551,283.70166,284.10107,9.4070434e-05,284.73584,-0.44569337,-1.0213661,2.803854,2.2114086,0.0,0.0,-16762.121,3.5999988e-12,-88619.25,801.0303,0.8997595,0.19374508,-6.7233022e-06,1.3065337e-06,2.6927538,2.9410934,5.0,1.0,9.102821e-05,2.9025075e-05,0.0011230467,1.0
2024-10-05 21:00:00,-0.10651493,-1.0867662,283.3982,283.6714,4.7149646e-05,284.37842,-0.10735172,-0.96685857,2.212944,1.8619337,0.0,0.0,-11958.121,3.5999988e-12,-85066.125,858.62573,0.9777173,0.16588134,-4.765737e-06,6.0081476e-07,2.6911077,2.9409714,5.0,1.0,2.6788708e-05,4.153251e-06,0.0025097653,1.0
2024-10-05 22:00:00,0.17104429,-1.1794386,283.5359,283.75537,4.352568e-05,284.30518,0.1540094,-1.1014118,2.5688477,2.5209007,0.0,0.0,-8493.5625,3.5999988e-12,-105698.125,707.0867,0.91530514,0.10610592,-3.3755514e-06,7.247924e-07,2.6895208,2.9408445,5.0,1.0,1.6489023e-05,9.1123575e-06,0.001503906,1.0
2024-10-05 23:00:00,-0.79843813,-1.1727839,282.72607,283.39087,4.1236868e-05,283.24463,-0.682027,-0.95902896,2.860526,2.8298159,0.0,0.0,-3555.4001,3.5999988e-12,-150134.56,740.365,0.54420286,0.007460937,-1.4249235e-06,2.4795526e-07,2.6879387,2.9407225,5.0,1.0,2.4299618e-05,5.207061e-06,0.002207031,1.0
2024-10-06 00:00:00,-0.06584352,-0.98226684,282.80396,283.5962,3.490447e-05,282.14453,-0.04783447,-0.4628058,2.8714933,2.6206417,0.0,0.0,-1956.1602,3.5999988e-12,-139019.5,976.6926,0.7887549,0.0063525364,-7.783715e-07,4.9591057e-07,2.6862936,2.9406586,5.0,1.0,2.2439941e-05,6.198882e-06,0.0029833983,1.0
2024-10-06 01:00:00,-0.019501954,-1.0535765,283.06177,284.11328,3.787993e-05,282.104,-0.018690187,-0.594729,2.773427,2.3014832,0.0,0.0,650.83984,3.5999988e-12,-157163.38,779.48145,0.93157226,0.0132714845,2.7086583e-07,4.9591057e-07,2.6846476,2.9405956,5.0,1.0,2.5291432e-05,6.1941137e-06,0.0059570298,1.0
2024-10-06 02:00:00,-0.25472903,-1.0226192,283.26318,284.3938,5.7373036e-05,282.104,-0.17739993,-0.6100763,2.3036566,1.6111546,0.0,0.0,1100.96,3.5999988e-12,-141088.88,740.52295,0.89521724,0.034174804,4.2475756e-07,7.247924e-07,2.6830664,2.9404097,5.0,1.0,4.1303632e-05,1.4512539e-05,0.0029296875,1.0
2024-10-06 03:00:00,0.15696228,-1.3462849,283.1809,284.1355,0.00010253905,280.94043,0.07110655,-0.42302555,1.6112986,1.2420635,0.0,0.0,301.3999,3.5999988e-12,-120450.875,896.17456,0.8456958,0.06532222,1.1779366e-07,1.6784661e-06,2.6814203,2.9403458,5.0,1.0,8.3398816e-05,2.713679e-05,0.0022851562,1.0
2024-10-06 04:00:00,0.121902406,-1.1391401,283.56763,284.58643,5.0506584e-05,281.83643,0.038818967,-0.33892643,1.2481308,1.0164509,0.0,0.0,-312.2002,3.5999988e-12,-90657.625,803.5698,0.6729504,0.03769287,-1.2283215e-07,7.247924e-07,2.6798334,2.9402828,5.0,1.0,3.3369055e-05,5.1498415e-07,0.0018066405,1.0
2024-10-06 05:00:00,0.10275388,-0.7732172,283.58203,284.69556,1.2397766e-05,280.9524,0.028133541,-0.12297064,1.0157557,0.7981934,0.0,0.0,-715.80005,3.5999988e-12,-64019.766,530.78735,0.6356787,0.021540526,-2.9284507e-07,0.0,2.6781883,2.9401608,5.0,1.0,6.8664554e-07,0.0,0.00083984365,1.0
2024-10-06 06:00:00,0.37861872,-0.6719898,283.4922,284.5896,4.2915344e-06,280.62598,0.08100647,-0.15093201,0.8127774,0.7839705,0.0,0.0,-739.0801,3.5999988e-12,-66911.69,476.22168,0.60704345,0.025026854,-2.8988347e-07,0.0,2.6766062,2.9400969,5.0,1.0,1.239776e-07,0.0,0.00047851563,1.0
2024-10-06 07:00:00,0.15628171,-0.80737185,283.77466,284.49805,2.937316e-06,282.65356,0.16112,-0.8443543,0.9373504,1.2431812,64721.918,8188.1562,-13971.242,61488.637,-74743.375,465.05298,1.0,0.04500488,-5.595117e-06,0.0,2.6749601,2.93997,5.0,1.0,1.2397759e-06,1.5497199e-06,0.0,1.0
2024-10-06 08:00:00,-0.4994483,-0.9726581,284.05762,285.01904,6.618499e-05,284.3506,-0.524961,-1.0451527,3.2231436,3.5774317,372695.0,45528.957,-134077.25,347407.3,-143276.0,49.709427,0.82759887,0.072573185,-5.3615368e-05,8.773804e-07,2.673315,2.939848,5.0,1.0,6.451606e-05,1.7623897e-05,0.0,1.0
2024-10-06 09:00:00,-1.0151453,-0.80100775,284.30493,285.80347,7.932662e-05,286.125,-1.1058607,-0.8587702,4.261773,4.207548,831662.06,88933.44,-320399.94,677795.8,-146461.75,30.873413,0.8841015,0.08491939,-0.00012810774,1.0490412e-06,2.671791,2.939721,5.0,1.0,7.414818e-05,1.1148452e-05,0.00048828125,1.0
2024-10-06 10:00:00,-1.2112789,-0.32767463,284.20215,286.9663,6.256103e-05,287.115,-1.3226557,-0.3346082,4.280587,4.110276,1257830.0,105356.44,-374745.38,767951.3,-103653.94,88.041534,0.5933752,0.10206783,-0.0001498532,7.05719e-07,2.670146,2.939599,5.0,1.0,5.162238e-05,1.8897044e-05,0.0009814452,1.0
2024-10-06 11:00:00,-1.1181469,-0.28509647,284.44653,287.56055,3.5877223e-05,287.69702,-1.190362,-0.26774174,4.31995,4.1135893,1583314.0,151687.94,-472542.56,1106278.0,-160715.5,342.58423,0.98173094,0.35153806,-0.00018896029,4.6730042e-07,2.668501,2.939536,5.0,1.0,2.8066628e-05,2.400398e-05,0.013427734,1.0
2024-10-06 12:00:00,-0.98476565,-0.2503919,283.52197,288.2964,4.5433044e-05,287.0349,-1.0449686,-0.24050665,4.2784452,3.880148,1739251.0,168281.88,-545389.0,1346237.0,-194852.81,698.8391,0.8923779,0.19849604,-0.00021809195,5.912781e-07,2.6669188,2.9394722,5.0,1.0,4.3411244e-05,2.7275082e-06,0.0055273436,0.0
2024-10-06 13:00:00,-1.0886955,-0.08989626,283.15356,288.76392,1.4877319e-05,288.14795,-1.1482716,-0.06398928,3.880415,3.167406,1711834.0,139815.62,-454486.7,1071406.0,-217888.25,743.67993,0.6576074,0.13135737,-0.00018173935,2.3841858e-07,2.6652727,2.9394083,5.0,1.0,1.332283e-05,8.163452e-06,0.00018554686,0.0
2024-10-06 14:00:00,-0.78301275,0.26509154,282.97876,289.5901,1.8920895e-05,288.88354,-0.84062386,0.31107235,3.5886936,3.4976616,1500385.0,135664.62,-488404.12,1175716.0,-209178.56,891.3938,0.624248,0.09613037,-0.00019529884,2.3841858e-07,2.6636858,2.9392862,5.0,1.0,1.693725e-05,1.3017652e-06,0.0,0.0
2024-10-06 15:00:00,-0.04263674,0.55767024,283.39014,289.65015,3.471374e-06,288.53784,-0.043989282,0.6190405,3.5873756,3.4277382,1126190.0,89915.19,-334200.2,652738.5,-185694.12,975.87256,0.6097839,0.062373046,-0.00013362827,0.0,2.6620455,2.9391594,5.0,1.0,3.5953517e-06,0.0,0.0,0.0
2024-10-06 16:00:00,0.05120054,0.5969756,284.219,289.09497,0.0,287.90112,0.05812559,0.63172966,3.7587347,2.4015322,654190.06,62121.918,-274411.06,571330.5,-225881.12,1134.9697,0.6492712,0.014052734,-0.00010972482,0.0,2.6604586,2.9390373,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 17:00:00,-0.09501773,0.34292722,284.30273,288.16626,0.0,286.24976,-0.05115907,0.114169896,2.4102268,0.9038159,206735.31,25159.36,-67134.125,243704.31,-245307.5,1113.0112,0.7766882,0.006157223,-2.6851601e-05,0.0,2.6588135,2.9389744,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 18:00:00,-0.43982613,0.41518736,284.14062,286.8523,0.0,284.01587,-0.09978032,0.08645809,1.2244129,1.2625542,4666.879,1917.44,-3626.8801,13173.758,-207305.06,1383.0212,0.8623364,0.011014402,-1.4701118e-06,0.0,2.6572313,2.9389105,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 19:00:00,-0.57528937,0.70749813,283.58887,284.39526,0.0,283.1958,-0.13838077,0.17174375,1.6415577,1.7515087,0.0,0.0,-2228.12,3.5999988e-12,-197364.38,1336.9241,0.6936535,0.015898436,-8.9144334e-07,0.0,2.6556444,2.9387884,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 20:00:00,-0.30679572,1.2851553,283.2561,283.646,0.0,282.52808,-0.10520452,0.43068236,1.8462763,2.016879,0.0,0.0,2532.76,3.5999988e-12,-194879.5,1865.7856,0.47456294,0.019545898,1.0275553e-06,0.0,2.6539402,2.9387255,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 21:00:00,0.07000792,1.5605526,282.6482,282.8357,0.0,282.2666,0.03170593,1.1703453,2.38626,2.462368,0.0,0.0,9231.156,3.5999988e-12,-233198.62,1927.06,0.105131805,0.02198242,3.6943793e-06,0.0,2.6524162,2.9385395,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 22:00:00,0.35349238,1.8477983,281.96362,282.16138,0.0,281.84058,0.24414855,1.4982376,3.0542936,3.1432667,0.0,0.0,15116.238,3.5999988e-12,-229625.62,1927.5034,0.071271956,0.019870605,6.033517e-06,0.0,2.6507711,2.9384766,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-06 23:00:00,1.1154041,1.6927671,280.8181,281.06152,0.0,281.49194,1.0125694,1.6138229,3.4736652,3.4687605,0.0,0.0,2982.08,3.5999988e-12,-194195.38,1996.1111,0.074169874,0.016297605,1.1804977e-06,0.0,2.649125,2.9384127,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 00:00:00,1.4144115,1.716095,280.51514,280.71582,0.0,281.3457,1.2567921,1.6041565,3.6104631,3.605977,0.0,0.0,6050.117,3.5999988e-12,-236588.5,1999.4326,0.077025115,0.019897461,2.4179644e-06,0.0,2.647602,2.9382858,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 01:00:00,1.4947357,1.9683199,280.51562,280.66675,0.0,281.50122,1.3823767,1.8602562,3.7474842,3.796646,0.0,0.0,4892.797,3.5999988e-12,-224505.44,2098.592,0.10670161,0.024614256,1.942366e-06,0.0,2.6458979,2.9381638,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 02:00:00,1.1810703,2.2158203,280.1919,280.26807,0.0,281.79468,1.0132265,2.0801277,3.974578,4.0022144,0.0,0.0,7872.5977,3.5999988e-12,-243762.31,,0.056337893,0.009030759,3.1494255e-06,0.0,2.644311,2.9380999,5.0,1.0,0.0,0.0,5.8593752e-05,0.0
2024-10-07 03:00:00,1.2710075,1.9991808,279.9192,279.94604,0.0,281.27417,1.0864458,1.8673935,4.16173,4.1875706,0.0,0.0,8592.0,3.5999988e-12,-242470.69,,0.012524415,0.0029504395,3.4342793e-06,0.0,2.6427288,2.938037,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 04:00:00,1.3518486,1.8747597,279.62866,279.67627,0.0,281.0796,1.2068653,1.7711058,4.278845,4.301693,0.0,0.0,8714.477,3.5999988e-12,-243780.38,,0.018032227,0.0019238282,3.4981686e-06,0.0,2.6410837,2.937851,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 05:00:00,1.1814585,2.0454435,279.4978,279.63574,0.0,280.8877,1.0055981,1.8956804,4.3595724,4.3315306,0.0,0.0,7246.6367,3.5999988e-12,-230024.31,1165.6943,0.047952883,0.0021520995,2.8960403e-06,0.0,2.6394968,2.937788,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 06:00:00,1.0249023,2.2693615,279.4563,279.6306,0.0,280.8916,0.8542639,2.0943556,4.372574,4.3846836,0.0,0.0,7346.879,3.5999988e-12,-231542.81,840.9033,0.14602536,0.0025781249,2.9214561e-06,0.0,2.6377926,2.937666,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 07:00:00,0.9525897,2.271594,279.9834,280.36084,0.0,282.3828,0.9605535,2.2796793,4.629816,4.671212,70507.5,14431.996,-8717.203,116247.0,-223065.69,30.403168,0.21119994,0.0028515626,-3.499743e-06,0.0,2.6362686,2.937602,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 08:00:00,0.8496551,1.8776255,281.60913,282.84692,0.0,285.69287,0.8917218,1.9510832,5.349472,5.4427385,426160.62,61006.08,-101055.94,502256.62,-202772.25,255.99216,0.09674436,0.0020190428,-4.0422296e-05,0.0,2.6346235,2.937416,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 09:00:00,1.1052284,1.8801603,283.0786,286.49878,0.0,288.30005,1.1484575,1.9528465,6.078661,6.252179,907752.94,115252.44,-260166.06,944250.9,-272786.0,228.95221,0.006884765,0.001245117,-0.00010401904,0.0,2.6329784,2.9373531,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-07 10:00:00,1.6384459,1.7957697,284.23706,289.75195,0.0,290.63086,1.7015591,1.866065,6.6916,6.765313,1334538.0,167183.0,-432273.8,1416722.0,-320502.94,733.7429,0.036762692,0.0036853026,-0.0001728503,0.0,2.6313963,2.9372892,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 11:00:00,1.9262047,1.3879595,285.3352,291.9912,0.0,292.1504,2.0110912,1.4544878,7.58648,8.05716,1633772.0,209965.44,-564208.2,1688333.0,-326609.8,818.08203,0.18852782,0.00682617,-0.00022561276,0.0,2.6297503,2.9372263,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-07 12:00:00,3.9147186,1.530447,285.13672,293.8474,0.0,293.36133,3.9787197,1.5550194,10.144617,10.032727,1759910.0,219095.0,-679855.6,1738194.0,-285533.5,1135.3762,0.7948828,0.033330075,-0.00027185935,0.0,2.6281633,2.9370403,5.0,1.0,2.3841858e-07,0.0,0.0,0.0
