,Timestamp,NO2(µg/m3),NO(µg/m3),O3(µg/m3),CO2(mg/m3),CO(mg/m3),H2S(µg/m3),PM1(µg/m3),PM2.5(µg/m3),PM10(µg/m3),VOC(mg/m3),T(C),RH(%),P(µg/m³),Wind_direction(degrees),Wind_Speed(m/s),gust(m/s)
1804,2024-10-17 18:20:00,9.1,3.0,12.9,836.0,0.233,5.2,25.0,27.0,27.0,0.3,15.38,76.5,1011.5,303.0,0.0,0.5
1805,2024-10-17 18:25:00,6.2,3.0,10.1,835.0,0.218,3.4,24.0,25.0,25.0,0.2,15.52,75.2,1011.6,0.0,0.0,0.0
1806,2024-10-17 18:30:00,6.4,3.0,11.7,808.0,0.218,3.5,24.0,26.0,26.0,0.2,15.42,74.9,1011.6,303.0,0.0,0.5
1807,2024-10-17 18:35:00,6.3,3.0,12.9,797.0,0.216,4.1,22.0,24.0,25.0,0.2,15.39,75.1,1011.6,0.0,0.0,0.0
1808,2024-10-17 18:40:00,7.8,3.9,10.5,808.0,0.221,4.0,22.0,23.0,23.0,0.2,15.43,75.3,1011.6,303.0,0.0,0.6
1809,2024-10-17 18:45:00,5.3,3.1,10.4,811.0,0.217,3.5,23.0,25.0,25.0,0.2,15.44,74.8,1011.6,0.0,0.0,0.0
1810,2024-10-17 18:50:00,5.1,3.1,9.3,806.0,0.217,3.8,26.0,28.0,28.0,0.3,15.53,74.5,1011.7,0.0,0.0,0.0
1811,2024-10-17 18:55:00,6.0,3.0,8.9,804.0,0.22,4.2,27.0,28.0,28.0,0.3,15.46,74.7,1011.7,0.0,0.0,0.0
1812,2024-10-17 19:00:00,6.4,3.0,10.6,803.0,0.214,4.3,19.0,21.0,21.0,0.2,15.35,75.4,1011.7,0.0,0.0,0.0
1813,2024-10-17 19:05:00,6.9,3.1,8.9,807.0,0.212,4.2,19.0,20.0,20.0,0.2,15.43,75.6,1011.7,0.0,0.0,0.0
1814,2024-10-17 19:10:00,6.5,3.0,8.3,813.0,0.213,4.0,21.0,22.0,22.0,0.2,15.44,75.7,1011.7,0.0,0.0,0.0
1815,2024-10-17 19:15:00,5.5,3.0,8.4,814.0,0.214,3.9,20.0,21.0,21.0,0.2,15.34,75.9,1011.6,0.0,0.0,0.0
1816,2024-10-17 19:20:00,5.4,3.0,8.6,807.0,0.214,3.7,24.0,26.0,26.0,0.2,15.24,76.1,1011.6,0.0,0.0,0.0
1817,2024-10-17 19:25:00,6.1,3.0,10.5,808.0,0.214,3.9,21.0,23.0,23.0,0.2,15.14,76.2,1011.6,0.0,0.0,0.0
1818,2024-10-17 19:30:00,6.0,3.0,11.2,810.0,0.215,3.9,24.0,26.0,26.0,0.2,15.12,76.1,1011.6,0.0,0.0,0.0
1819,2024-10-17 19:35:00,5.7,3.0,10.0,813.0,0.216,3.9,24.0,26.0,26.0,0.2,15.1,76.2,1011.5,0.0,0.0,0.0
1820,2024-10-17 19:40:00,5.7,3.0,12.3,811.0,0.215,4.0,22.0,23.0,23.0,0.2,15.05,76.5,1011.6,0.0,0.0,0.0
1821,2024-10-17 19:45:00,6.0,3.0,12.0,807.0,0.217,3.8,25.0,27.0,27.0,0.2,15.02,76.1,1011.6,0.0,0.0,0.0
1822,2024-10-17 19:50:00,6.4,3.0,11.6,809.0,0.219,4.0,25.0,27.0,27.0,0.2,14.99,76.5,1011.7,0.0,0.0,0.0
1823,2024-10-17 19:55:00,6.9,3.0,11.3,812.0,0.22,3.9,28.0,30.0,30.0,0.2,15.0,76.0,1011.7,0.0,0.0,0.0
1824,2024-10-17 20:00:00,6.1,3.0,10.1,815.0,0.219,4.1,28.0,30.0,31.0,0.2,14.94,76.4,1011.7,0.0,0.0,0.0
1825,2024-10-17 20:05:00,6.0,3.0,10.0,809.0,0.218,4.0,30.0,32.0,33.0,0.2,14.91,76.6,1011.6,0.0,0.0,0.0
1826,2024-10-17 20:10:00,7.7,3.0,10.6,813.0,0.218,4.2,30.0,32.0,32.0,0.2,14.84,76.9,1011.6,0.0,0.0,0.0
1827,2024-10-17 20:15:00,7.5,3.0,7.8,810.0,0.217,4.1,30.0,32.0,33.0,0.2,15.0,76.6,1011.8,0.0,0.0,0.0
1828,2024-10-17 20:20:00,7.3,3.0,7.9,813.0,0.224,4.0,32.0,33.0,34.0,0.2,14.89,76.7,1011.8,0.0,0.0,0.0
1829,2024-10-17 20:25:00,6.7,3.0,9.6,821.0,0.221,4.0,30.0,32.0,32.0,0.2,14.82,76.8,1011.8,0.0,0.0,0.0
1830,2024-10-17 20:30:00,5.4,3.0,10.1,812.0,0.218,4.1,33.0,35.0,36.0,0.2,14.85,76.5,1011.7,0.0,0.0,0.0
1831,2024-10-17 20:35:00,7.4,3.0,10.6,807.0,0.219,4.4,33.0,35.0,36.0,0.2,14.77,76.9,1011.7,0.0,0.0,0.0
1832,2024-10-17 20:40:00,7.4,3.1,6.8,808.0,0.218,4.0,30.0,32.0,32.0,0.2,14.89,76.8,1011.7,0.0,0.0,0.0
1833,2024-10-17 20:45:00,8.3,3.1,7.7,833.0,0.22,4.1,37.0,39.0,40.0,0.2,14.9,76.4,1011.7,0.0,0.0,0.0
1834,2024-10-17 20:50:00,5.6,3.0,8.1,831.0,0.218,4.0,33.0,36.0,36.0,0.2,14.85,76.6,1011.7,0.0,0.0,0.0
1835,2024-10-17 20:55:00,6.5,3.1,7.6,822.0,0.22,4.1,35.0,38.0,38.0,0.2,14.76,76.8,1011.7,0.0,0.0,0.0
1836,2024-10-17 21:00:00,6.9,3.0,7.1,833.0,0.217,3.9,35.0,37.0,38.0,0.2,14.91,76.6,1011.7,0.0,0.0,0.0
1837,2024-10-17 21:05:00,6.0,3.0,7.7,821.0,0.218,4.0,37.0,39.0,39.0,0.2,14.9,76.2,1011.7,0.0,0.0,0.0
1838,2024-10-17 21:10:00,7.3,3.1,8.1,820.0,0.221,4.1,34.0,37.0,38.0,0.2,14.85,76.1,1011.6,0.0,0.0,0.0
1839,2024-10-17 21:15:00,7.6,3.1,5.8,820.0,0.222,4.3,38.0,41.0,42.0,0.2,14.85,76.4,1011.6,0.0,0.0,0.0
1840,2024-10-17 21:20:00,6.0,3.0,7.0,824.0,0.217,4.1,40.0,42.0,43.0,0.2,14.75,76.9,1011.6,0.0,0.0,0.0
1841,2024-10-17 21:25:00,7.4,3.0,5.9,810.0,0.218,4.2,38.0,41.0,42.0,0.2,14.7,77.3,1011.6,0.0,0.0,0.0
1842,2024-10-17 21:30:00,5.5,3.0,5.3,817.0,0.217,3.9,35.0,37.0,37.0,0.2,14.86,77.1,1011.6,0.0,0.0,0.0
1843,2024-10-17 21:35:00,5.7,3.0,5.5,820.0,0.218,4.0,34.0,37.0,38.0,0.2,14.92,76.6,1011.6,0.0,0.0,0.0
1844,2024-10-17 21:40:00,8.1,3.0,5.4,837.0,0.217,4.4,37.0,40.0,41.0,0.2,14.92,76.8,1011.5,0.0,0.0,0.0
1845,2024-10-17 21:45:00,6.8,3.0,5.2,834.0,0.219,4.2,35.0,37.0,38.0,0.2,14.89,77.1,1011.5,0.0,0.0,0.0
1846,2024-10-17 21:50:00,7.7,6.1,4.3,922.0,0.354,6.5,148.0,159.0,162.0,0.7,14.92,77.3,1011.5,303.0,0.0,0.6
1847,2024-10-17 21:55:00,5.6,3.0,4.8,845.0,0.221,4.1,41.0,44.0,45.0,0.3,15.0,76.9,1011.4,0.0,0.0,0.0
1848,2024-10-17 22:00:00,6.4,3.0,4.6,841.0,0.222,4.3,35.0,38.0,38.0,0.2,15.03,76.7,1011.4,0.0,0.0,0.0
1849,2024-10-17 22:05:00,5.1,3.0,4.9,841.0,0.221,3.9,39.0,42.0,43.0,0.2,15.03,76.5,1011.4,0.0,0.0,0.0
1850,2024-10-17 22:10:00,5.9,3.0,7.1,838.0,0.221,4.1,37.0,39.0,39.0,0.2,15.01,76.3,1011.4,303.0,0.0,0.6
1851,2024-10-17 22:15:00,5.1,3.1,6.1,836.0,0.222,4.0,39.0,42.0,43.0,0.2,15.05,76.1,1011.4,303.0,0.0,0.6
1852,2024-10-17 22:20:00,5.6,3.0,7.2,823.0,0.222,4.1,39.0,42.0,43.0,0.2,14.97,76.4,1011.4,0.0,0.0,0.0
1853,2024-10-17 22:25:00,5.7,3.0,6.8,824.0,0.222,4.1,40.0,43.0,43.0,0.3,15.01,76.3,1011.4,0.0,0.0,0.0
1854,2024-10-17 22:30:00,5.4,3.0,6.5,834.0,0.221,4.1,39.0,42.0,43.0,0.3,14.98,76.4,1011.4,0.0,0.0,0.0
1855,2024-10-17 22:35:00,6.2,3.0,7.7,829.0,0.223,4.3,39.0,42.0,42.0,0.2,14.86,76.7,1011.4,0.0,0.0,0.0
1856,2024-10-17 22:40:00,6.7,3.0,6.8,822.0,0.223,4.3,39.0,42.0,42.0,0.2,14.86,76.7,1011.4,303.0,0.0,0.5
1857,2024-10-17 22:45:00,8.9,3.0,8.0,827.0,0.222,4.4,34.0,37.0,38.0,0.2,14.79,77.2,1011.3,303.0,0.0,0.5
1858,2024-10-17 22:50:00,7.2,3.0,5.4,823.0,0.219,3.9,41.0,43.0,44.0,0.2,14.86,77.0,1011.2,0.0,0.0,0.0
1859,2024-10-17 22:55:00,6.6,3.0,4.7,810.0,0.22,4.1,40.0,43.0,44.0,0.2,14.9,77.1,1011.2,0.0,0.0,0.0
1860,2024-10-17 23:00:00,6.3,3.0,5.5,815.0,0.221,3.9,38.0,40.0,40.0,0.2,14.91,77.0,1011.3,0.0,0.0,0.0
1861,2024-10-17 23:05:00,6.1,3.1,7.9,811.0,0.22,4.0,39.0,42.0,42.0,0.2,14.96,76.6,1011.3,303.0,0.1,0.6
1862,2024-10-17 23:10:00,6.6,3.0,7.2,807.0,0.219,3.9,41.0,44.0,44.0,0.2,14.95,76.4,1011.3,0.0,0.0,0.0
1863,2024-10-17 23:15:00,8.4,3.1,7.3,807.0,0.219,4.4,34.0,36.0,37.0,0.2,14.74,77.1,1011.2,303.0,0.0,0.5
1864,2024-10-17 23:20:00,7.1,3.0,6.8,816.0,0.218,4.0,37.0,39.0,40.0,0.2,14.73,77.4,1011.1,303.0,0.0,0.5
1865,2024-10-17 23:25:00,5.9,3.0,7.5,824.0,0.219,3.9,36.0,39.0,40.0,0.2,14.78,76.9,1011.0,0.0,0.0,0.0
1866,2024-10-17 23:30:00,7.2,3.0,8.5,810.0,0.219,4.1,39.0,41.0,41.0,0.2,14.66,77.2,1010.9,303.0,0.0,0.5
1867,2024-10-17 23:35:00,5.1,3.0,8.0,823.0,0.218,3.9,39.0,42.0,42.0,0.2,14.65,77.0,1011.0,0.0,0.0,0.0
1868,2024-10-17 23:40:00,6.4,3.0,8.7,813.0,0.218,4.1,36.0,38.0,39.0,0.2,14.66,77.0,1011.0,303.0,0.0,0.5
1869,2024-10-17 23:45:00,6.7,3.1,10.0,812.0,0.218,4.3,38.0,41.0,42.0,0.2,14.59,77.5,1011.0,0.0,0.0,0.0
1870,2024-10-17 23:50:00,5.0,3.0,8.2,820.0,0.219,3.8,39.0,42.0,43.0,0.2,14.57,77.4,1011.0,303.0,0.0,0.6
1871,2024-10-17 23:55:00,5.5,3.0,7.1,823.0,0.218,3.9,35.0,37.0,38.0,0.2,14.64,77.1,1011.0,0.0,0.0,0.0
1872,2024-10-18 00:00:00,4.8,3.0,9.5,815.0,0.218,4.1,39.0,41.0,42.0,0.2,14.59,77.1,1011.0,0.0,0.0,0.0
1873,2024-10-18 00:05:00,5.7,3.0,8.9,817.0,0.217,4.1,33.0,36.0,37.0,0.2,14.51,77.8,1011.0,303.0,0.0,0.5
1874,2024-10-18 00:10:00,4.6,3.0,6.6,815.0,0.217,3.9,38.0,40.0,41.0,0.2,14.71,77.1,1011.1,303.0,0.0,0.5
1875,2024-10-18 00:15:00,4.7,3.0,6.7,829.0,0.218,4.0,40.0,43.0,44.0,0.2,14.72,77.1,1011.0,0.0,0.0,0.0
1876,2024-10-18 00:20:00,3.7,3.1,6.9,825.0,0.218,3.9,36.0,39.0,39.0,0.2,14.73,77.0,1011.0,0.0,0.0,0.0
1877,2024-10-18 00:25:00,3.2,3.1,6.3,819.0,0.218,3.9,38.0,40.0,41.0,0.2,14.82,76.4,1011.0,0.0,0.0,0.0
1878,2024-10-18 00:30:00,4.2,3.1,6.6,818.0,0.217,4.0,36.0,38.0,39.0,0.2,14.78,76.5,1011.0,0.0,0.0,0.0
1879,2024-10-18 00:35:00,3.4,3.0,6.4,816.0,0.217,4.0,38.0,40.0,41.0,0.2,14.79,76.8,1011.0,0.0,0.0,0.0
1880,2024-10-18 00:40:00,4.1,3.0,6.1,820.0,0.218,4.0,39.0,42.0,42.0,0.2,14.82,76.6,1011.0,0.0,0.0,0.0
1881,2024-10-18 00:45:00,3.9,3.0,7.1,824.0,0.217,4.1,38.0,41.0,42.0,0.2,14.8,76.4,1010.9,0.0,0.0,0.0
1882,2024-10-18 00:50:00,3.8,3.1,6.2,823.0,0.216,4.0,37.0,40.0,40.0,0.2,14.85,76.1,1011.0,0.0,0.0,0.0
1883,2024-10-18 00:55:00,4.4,3.0,6.9,828.0,0.217,4.1,40.0,43.0,43.0,0.2,14.7,76.8,1010.9,0.0,0.0,0.0
1884,2024-10-18 01:00:00,3.8,3.0,6.0,827.0,0.216,4.1,35.0,37.0,38.0,0.2,14.7,77.3,1010.8,0.0,0.0,0.0
1885,2024-10-18 01:05:00,6.4,3.0,4.8,834.0,0.216,4.4,31.0,34.0,34.0,0.2,14.73,77.6,1010.8,0.0,0.0,0.0
1886,2024-10-18 01:10:00,5.9,3.0,5.7,830.0,0.217,4.2,39.0,42.0,42.0,0.2,14.61,77.8,1010.7,303.0,0.0,0.5
1887,2024-10-18 01:15:00,5.3,3.0,5.5,841.0,0.217,3.9,34.0,37.0,37.0,0.2,14.65,77.9,1010.7,0.0,0.0,0.0
1888,2024-10-18 01:20:00,4.0,3.0,4.1,840.0,0.217,4.2,38.0,41.0,42.0,0.2,14.77,77.6,1010.6,0.0,0.0,0.0
1889,2024-10-18 01:25:00,4.1,3.0,4.8,830.0,0.218,4.0,39.0,42.0,43.0,0.3,14.83,77.5,1010.6,0.0,0.0,0.0
1890,2024-10-18 01:30:00,3.7,3.0,4.1,838.0,0.218,4.1,41.0,44.0,44.0,0.3,14.85,77.4,1010.6,0.0,0.0,0.0
1891,2024-10-18 01:35:00,4.5,3.0,5.3,846.0,0.218,4.2,38.0,41.0,42.0,0.3,14.82,77.5,1010.5,0.0,0.0,0.0
1892,2024-10-18 01:40:00,5.4,3.0,6.6,848.0,0.218,4.3,38.0,40.0,41.0,0.2,14.71,77.7,1010.5,0.0,0.0,0.0
1893,2024-10-18 01:45:00,4.3,3.0,3.7,839.0,0.217,4.1,40.0,43.0,44.0,0.2,14.82,77.9,1010.5,303.0,0.0,0.5
1894,2024-10-18 01:50:00,3.9,3.0,4.6,830.0,0.218,4.0,38.0,41.0,42.0,0.2,14.87,77.5,1010.4,303.0,0.0,0.5
1895,2024-10-18 01:55:00,4.7,3.0,4.2,836.0,0.218,4.0,41.0,44.0,44.0,0.3,14.91,77.2,1010.5,303.0,0.0,0.5
1896,2024-10-18 02:00:00,4.5,3.0,5.3,837.0,0.218,4.1,31.0,34.0,35.0,0.2,14.75,77.6,1010.5,0.0,0.0,0.0
1897,2024-10-18 02:05:00,5.9,3.0,7.9,836.0,0.218,4.2,37.0,39.0,40.0,0.2,14.86,77.1,1010.5,303.0,0.0,0.5
1898,2024-10-18 02:10:00,5.1,3.0,4.4,842.0,0.218,4.1,35.0,38.0,38.0,0.2,14.64,77.9,1010.4,0.0,0.0,0.0
1899,2024-10-18 02:15:00,4.1,3.0,5.1,848.0,0.217,3.9,34.0,36.0,37.0,0.2,14.75,77.7,1010.3,0.0,0.0,0.0
1900,2024-10-18 02:20:00,5.3,3.0,5.5,846.0,0.218,4.3,34.0,36.0,37.0,0.2,14.65,78.0,1010.3,303.0,0.0,0.5
1901,2024-10-18 02:25:00,5.2,3.0,5.0,849.0,0.218,3.9,37.0,40.0,41.0,0.2,14.55,78.2,1010.4,303.0,0.0,0.8
1902,2024-10-18 02:30:00,4.4,3.0,3.7,843.0,0.218,4.0,39.0,42.0,42.0,0.2,14.73,77.7,1010.2,0.0,0.0,0.0
1903,2024-10-18 02:35:00,3.5,3.0,5.8,853.0,0.218,3.9,39.0,42.0,42.0,0.2,14.75,77.3,1010.1,0.0,0.0,0.0
1904,2024-10-18 02:40:00,3.2,3.0,5.6,844.0,0.217,4.0,39.0,42.0,43.0,0.3,14.8,77.1,1010.1,0.0,0.0,0.0
1905,2024-10-18 02:45:00,3.7,3.1,8.4,834.0,0.218,4.0,32.0,35.0,35.0,0.2,14.54,77.5,1009.9,303.0,0.0,0.5
1906,2024-10-18 02:50:00,2.7,3.0,5.9,835.0,0.217,3.9,33.0,35.0,36.0,0.2,14.62,77.3,1009.9,0.0,0.0,0.0
1907,2024-10-18 02:55:00,2.3,3.0,5.3,842.0,0.216,4.0,37.0,40.0,40.0,0.2,14.74,76.9,1009.9,0.0,0.0,0.0
1908,2024-10-18 03:00:00,2.1,3.1,5.6,847.0,0.216,4.0,36.0,38.0,38.0,0.2,14.75,76.7,1009.9,0.0,0.0,0.0
1909,2024-10-18 03:05:00,2.8,3.0,9.5,844.0,0.216,4.1,35.0,38.0,38.0,0.2,14.65,76.8,1009.8,303.0,0.0,0.5
1910,2024-10-18 03:10:00,2.9,3.0,9.5,837.0,0.216,3.9,35.0,38.0,38.0,0.2,14.63,76.8,1009.8,0.0,0.0,0.0
1911,2024-10-18 03:15:00,2.7,3.0,6.7,827.0,0.216,3.9,36.0,39.0,40.0,0.2,14.63,76.9,1009.7,0.0,0.0,0.0
1912,2024-10-18 03:20:00,2.2,3.0,6.7,826.0,0.215,3.9,34.0,37.0,37.0,0.2,14.68,76.7,1009.7,0.0,0.0,0.0
1913,2024-10-18 03:25:00,3.8,3.0,8.7,839.0,0.215,4.1,36.0,38.0,38.0,0.2,14.65,76.8,1009.7,303.0,0.0,0.5
1914,2024-10-18 03:30:00,2.1,3.1,6.4,835.0,0.214,3.6,31.0,34.0,34.0,0.2,14.73,76.2,1009.7,0.0,0.0,0.0
1915,2024-10-18 03:35:00,2.9,3.1,8.2,825.0,0.215,4.1,35.0,38.0,38.0,0.2,14.7,76.3,1009.7,0.0,0.0,0.0
1916,2024-10-18 03:40:00,3.5,3.1,9.0,828.0,0.215,4.0,32.0,34.0,35.0,0.2,14.59,76.7,1009.6,303.0,0.0,0.5
1917,2024-10-18 03:45:00,3.1,3.1,8.4,826.0,0.215,3.9,36.0,39.0,39.0,0.2,14.64,76.4,1009.6,0.0,0.0,0.0
1918,2024-10-18 03:50:00,2.8,3.1,8.8,829.0,0.215,3.9,34.0,37.0,37.0,0.2,14.6,76.4,1009.5,0.0,0.0,0.0
1919,2024-10-18 03:55:00,2.7,3.1,8.5,824.0,0.215,3.9,35.0,37.0,38.0,0.2,14.54,76.5,1009.6,0.0,0.0,0.0
1920,2024-10-18 04:00:00,3.1,3.1,8.0,818.0,0.215,3.9,36.0,38.0,38.0,0.2,14.64,76.3,1009.6,0.0,0.0,0.0
1921,2024-10-18 04:05:00,2.7,3.1,7.8,818.0,0.215,3.9,37.0,40.0,40.0,0.2,14.67,76.1,1009.6,0.0,0.0,0.0
1922,2024-10-18 04:10:00,4.1,3.1,8.1,818.0,0.215,4.1,32.0,34.0,34.0,0.2,14.54,76.6,1009.5,0.0,0.0,0.0
1923,2024-10-18 04:15:00,3.7,3.0,7.6,823.0,0.215,4.0,36.0,38.0,38.0,0.2,14.53,76.7,1009.4,0.0,0.0,0.0
1924,2024-10-18 04:20:00,5.0,3.1,8.4,828.0,0.215,4.1,32.0,34.0,35.0,0.2,14.43,77.0,1009.3,303.0,0.0,0.5
1925,2024-10-18 04:25:00,4.5,3.1,6.8,826.0,0.215,4.0,34.0,36.0,37.0,0.2,14.47,76.9,1009.3,0.0,0.0,0.0
1926,2024-10-18 04:30:00,4.9,3.0,8.4,822.0,0.214,4.1,29.0,31.0,31.0,0.2,14.42,77.0,1009.1,303.0,0.0,0.5
1927,2024-10-18 04:35:00,5.7,3.1,8.4,827.0,0.215,4.1,32.0,34.0,35.0,0.2,14.39,76.9,1009.1,0.0,0.0,0.0
1928,2024-10-18 04:40:00,5.9,3.1,6.8,832.0,0.215,4.0,28.0,30.0,30.0,0.2,14.27,77.2,1009.0,303.0,0.1,0.9
1929,2024-10-18 04:45:00,5.7,3.1,5.6,831.0,0.214,3.9,32.0,34.0,34.0,0.2,14.34,76.9,1009.0,0.0,0.0,0.0
1930,2024-10-18 04:50:00,5.2,3.1,6.0,845.0,0.215,3.9,30.0,32.0,32.0,0.2,14.41,76.7,1009.0,0.0,0.0,0.0
1931,2024-10-18 04:55:00,4.6,3.1,7.0,835.0,0.215,3.9,32.0,34.0,34.0,0.2,14.42,76.5,1008.9,303.0,0.0,0.5
1932,2024-10-18 05:00:00,4.3,3.1,6.5,833.0,0.214,3.9,29.0,32.0,32.0,0.2,14.39,76.6,1008.9,0.0,0.0,0.0
1933,2024-10-18 05:05:00,3.4,3.1,6.3,839.0,0.215,3.8,33.0,35.0,35.0,0.2,14.38,76.5,1009.0,0.0,0.0,0.0
1934,2024-10-18 05:10:00,3.7,3.1,6.0,839.0,0.214,4.0,30.0,32.0,33.0,0.2,14.41,76.4,1009.0,0.0,0.0,0.0
1935,2024-10-18 05:15:00,2.9,3.1,6.9,850.0,0.215,3.9,34.0,36.0,36.0,0.2,14.41,76.2,1009.0,0.0,0.0,0.0
1936,2024-10-18 05:20:00,3.4,3.1,7.3,845.0,0.215,4.0,33.0,35.0,36.0,0.2,14.42,76.1,1009.1,0.0,0.0,0.0
1937,2024-10-18 05:25:00,3.6,3.1,5.8,848.0,0.216,4.1,34.0,36.0,37.0,0.2,14.45,76.2,1009.2,0.0,0.0,0.0
1938,2024-10-18 05:30:00,3.0,3.1,6.5,850.0,0.215,4.1,33.0,35.0,35.0,0.2,14.39,76.5,1009.2,0.0,0.0,0.0
1939,2024-10-18 05:35:00,3.9,3.1,6.7,859.0,0.215,4.1,34.0,36.0,37.0,0.2,14.36,76.8,1009.3,0.0,0.0,0.0
1940,2024-10-18 05:40:00,3.7,3.1,5.8,851.0,0.214,3.9,26.0,28.0,29.0,0.2,14.39,77.1,1009.3,0.0,0.0,0.0
1941,2024-10-18 05:45:00,3.8,3.1,5.3,859.0,0.215,4.1,33.0,36.0,36.0,0.3,14.49,76.6,1009.3,0.0,0.0,0.0
1942,2024-10-18 05:50:00,3.8,3.1,6.0,859.0,0.215,4.1,34.0,36.0,36.0,0.2,14.45,76.5,1009.2,0.0,0.0,0.0
1943,2024-10-18 05:55:00,4.8,3.1,5.1,862.0,0.215,4.3,29.0,31.0,32.0,0.2,14.53,77.0,1009.2,0.0,0.0,0.0
1944,2024-10-18 06:00:00,4.8,3.0,4.9,863.0,0.215,4.1,26.0,28.0,28.0,0.2,14.55,77.0,1009.2,0.0,0.0,0.0
1945,2024-10-18 06:05:00,4.5,3.0,3.5,868.0,0.215,4.2,31.0,33.0,34.0,0.2,14.66,77.0,1009.1,0.0,0.0,0.0
1946,2024-10-18 06:10:00,5.0,3.0,3.4,871.0,0.216,4.1,30.0,32.0,32.0,0.2,14.61,77.1,1009.1,0.0,0.0,0.0
1947,2024-10-18 06:15:00,3.9,3.0,3.5,870.0,0.216,3.9,30.0,32.0,32.0,0.2,14.63,76.9,1009.2,0.0,0.0,0.0
1948,2024-10-18 06:20:00,3.6,3.2,3.9,879.0,0.221,4.2,30.0,32.0,32.0,0.2,14.65,76.5,1009.2,0.0,0.0,0.0
1949,2024-10-18 06:25:00,5.1,5.3,1.8,914.0,0.22,4.1,48.0,51.0,52.0,0.2,14.68,76.2,1009.3,0.0,0.0,0.0
1950,2024-10-18 06:30:00,8.7,3.8,1.7,874.0,0.218,4.3,32.0,35.0,35.0,0.3,14.67,76.2,1009.2,0.0,0.0,0.0
1951,2024-10-18 06:35:00,7.6,3.1,3.7,873.0,0.217,4.4,30.0,32.0,32.0,0.2,14.69,76.6,1009.1,0.0,0.0,0.0
1952,2024-10-18 06:40:00,7.8,3.1,3.4,881.0,0.219,4.4,32.0,34.0,34.0,0.2,14.7,76.8,1009.1,303.0,0.0,0.5
1953,2024-10-18 06:45:00,5.6,3.0,2.8,878.0,0.217,3.9,31.0,33.0,33.0,0.2,14.75,76.5,1009.1,0.0,0.0,0.0
1954,2024-10-18 06:50:00,4.8,3.1,2.8,878.0,0.217,3.9,31.0,33.0,34.0,0.2,14.71,76.2,1009.1,0.0,0.0,0.0
1955,2024-10-18 06:55:00,4.6,3.0,3.0,889.0,0.216,4.1,32.0,34.0,35.0,0.2,14.75,76.3,1009.1,0.0,0.0,0.0
1956,2024-10-18 07:00:00,4.7,3.0,3.2,888.0,0.217,4.1,30.0,31.0,32.0,0.3,14.74,76.4,1009.2,0.0,0.0,0.0
1957,2024-10-18 07:05:00,4.5,3.0,5.4,874.0,0.216,4.1,30.0,32.0,32.0,0.2,14.69,76.3,1009.2,0.0,0.0,0.0
1958,2024-10-18 07:10:00,6.6,3.1,5.1,867.0,0.215,4.1,25.0,26.0,26.0,0.2,14.65,75.9,1009.3,303.0,0.0,0.5
1959,2024-10-18 07:15:00,4.8,3.1,3.4,856.0,0.215,3.7,30.0,32.0,32.0,0.2,14.84,75.3,1009.3,0.0,0.0,0.0
1960,2024-10-18 07:20:00,7.2,3.1,5.3,855.0,0.216,4.3,29.0,30.0,30.0,0.2,14.75,76.0,1009.4,0.0,0.0,0.0
1961,2024-10-18 07:25:00,6.5,3.1,4.4,878.0,0.216,4.1,30.0,32.0,32.0,0.2,14.76,76.0,1009.4,0.0,0.0,0.0
1962,2024-10-18 07:30:00,7.0,3.1,4.4,875.0,0.218,4.0,34.0,36.0,36.0,0.2,14.62,76.6,1009.4,0.0,0.0,0.0
1963,2024-10-18 07:35:00,5.8,3.1,3.6,887.0,0.216,4.0,28.0,30.0,30.0,0.2,14.64,77.0,1009.4,0.0,0.0,0.0
1964,2024-10-18 07:40:00,5.5,3.0,4.4,886.0,0.216,3.9,32.0,34.0,35.0,0.2,14.69,76.7,1009.5,0.0,0.0,0.0
1965,2024-10-18 07:45:00,5.0,3.0,4.3,894.0,0.216,3.7,26.0,28.0,28.0,0.2,14.61,76.6,1009.5,0.0,0.0,0.0
1966,2024-10-18 07:50:00,6.0,3.1,4.6,888.0,0.216,4.1,30.0,32.0,32.0,0.2,14.68,76.4,1009.5,0.0,0.0,0.0
1967,2024-10-18 07:55:00,6.0,3.1,4.0,885.0,0.218,3.9,31.0,33.0,33.0,0.2,14.74,76.2,1009.5,0.0,0.0,0.0
1968,2024-10-18 08:00:00,6.9,3.1,5.3,884.0,0.218,4.3,29.0,31.0,31.0,0.2,14.83,76.1,1009.5,0.0,0.0,0.0
1969,2024-10-18 08:05:00,7.2,3.2,3.5,886.0,0.218,3.9,29.0,30.0,30.0,0.2,14.93,75.5,1009.5,0.0,0.0,0.0
1970,2024-10-18 08:10:00,8.2,3.1,3.9,890.0,0.217,4.1,28.0,29.0,29.0,0.2,14.9,75.9,1009.4,0.0,0.0,0.0
1971,2024-10-18 08:15:00,7.5,3.1,2.7,890.0,0.217,3.9,28.0,30.0,30.0,0.2,14.96,75.9,1009.4,0.0,0.0,0.0
1972,2024-10-18 08:20:00,6.7,3.1,3.3,890.0,0.216,3.9,28.0,30.0,30.0,0.2,15.11,75.5,1009.5,0.0,0.0,0.0
1973,2024-10-18 08:25:00,8.4,3.1,3.9,887.0,0.218,4.2,27.0,29.0,29.0,0.2,14.97,75.8,1009.5,0.0,0.0,0.0
