,timestamp,car_no,truck_no,bus_no,motorcycle_no
5089,2024-11-01 07:08:40,0,1,0,0
5090,2024-11-01 07:12:14,0,1,0,0
5091,2024-11-01 07:58:45,1,0,0,0
5092,2024-11-01 08:10:29,0,1,0,0
5093,2024-11-01 08:29:46,1,0,0,0
5094,2024-11-01 08:36:01,1,0,0,0
5095,2024-11-01 08:38:43,0,1,0,0
5096,2024-11-01 09:18:22,1,0,0,0
5097,2024-11-01 09:21:29,1,0,0,0
5098,2024-11-01 09:21:49,0,1,0,0
5099,2024-11-01 09:23:00,1,0,0,0
5100,2024-11-01 09:34:58,1,0,0,0
5101,2024-11-01 09:41:44,0,1,0,0
5102,2024-11-01 09:42:03,0,1,0,0
5103,2024-11-01 09:45:54,1,0,0,0
5104,2024-11-01 10:01:50,1,0,0,0
5105,2024-11-01 10:08:00,1,0,0,0
5106,2024-11-01 10:19:11,1,0,0,0
5107,2024-11-01 10:23:14,1,0,0,0
5108,2024-11-01 10:37:24,1,0,0,0
5109,2024-11-01 10:42:11,1,0,0,0
5110,2024-11-01 10:58:54,1,0,0,0
5111,2024-11-01 11:04:37,0,1,0,0
5112,2024-11-01 11:05:39,0,1,0,0
5113,2024-11-01 11:11:37,0,1,0,0
5114,2024-11-01 11:15:25,0,1,0,0
5115,2024-11-01 11:17:06,1,0,0,0
5116,2024-11-01 11:17:24,1,0,0,0
5117,2024-11-01 11:20:43,1,0,0,0
5118,2024-11-01 11:29:34,1,0,0,0
5119,2024-11-01 11:39:24,1,0,0,0
5120,2024-11-01 11:48:28,1,0,0,0
5121,2024-11-01 11:49:08,1,0,0,0
5122,2024-11-01 11:53:50,1,0,0,0
5123,2024-11-01 11:56:17,1,0,0,0
5124,2024-11-01 12:05:44,1,0,0,0
5125,2024-11-01 12:08:31,1,0,0,0
5126,2024-11-01 12:09:01,1,0,0,0
5127,2024-11-01 12:11:54,1,0,0,0
5128,2024-11-01 12:13:51,1,0,0,0
5129,2024-11-01 12:14:25,1,0,0,0
5130,2024-11-01 12:21:41,1,0,0,0
5131,2024-11-01 12:31:19,1,0,0,0
5132,2024-11-01 12:36:23,1,0,0,0
5133,2024-11-01 12:39:08,1,0,0,0
5134,2024-11-01 12:44:19,1,0,0,0
5135,2024-11-01 12:48:44,1,0,0,0
5136,2024-11-01 12:48:48,1,0,0,0
5137,2024-11-01 12:53:30,1,0,0,0
5138,2024-11-01 13:00:17,1,0,0,0
5139,2024-11-01 13:01:44,0,1,0,0
5140,2024-11-01 13:03:57,0,1,0,0
5141,2024-11-01 13:08:19,1,0,0,0
5142,2024-11-01 13:10:57,1,0,0,0
5143,2024-11-01 13:16:49,1,0,0,0
5144,2024-11-01 13:20:48,1,0,0,0
5145,2024-11-01 13:22:46,1,0,0,0
5146,2024-11-01 13:25:23,1,0,0,0
5147,2024-11-01 13:26:54,1,0,0,0
5148,2024-11-01 13:26:57,1,0,0,0
5149,2024-11-01 13:27:17,1,0,0,0
5150,2024-11-01 13:27:19,1,0,0,0
5151,2024-11-01 13:28:53,1,0,0,0
5152,2024-11-01 13:29:33,0,1,0,0
5153,2024-11-01 13:29:51,0,1,0,0
5154,2024-11-01 13:33:51,1,0,0,0
5155,2024-11-01 13:36:23,1,0,0,0
5156,2024-11-01 13:37:24,1,0,0,0
5157,2024-11-01 13:38:19,1,0,0,0
5158,2024-11-01 13:38:39,0,1,0,0
5159,2024-11-01 13:38:57,0,1,0,0
5160,2024-11-01 13:40:06,0,1,0,0
5161,2024-11-01 13:40:12,0,1,0,0
5162,2024-11-01 13:40:28,1,0,0,0
5163,2024-11-01 13:46:04,1,0,0,0
5164,2024-11-01 13:56:07,0,0,0,1
5165,2024-11-01 13:56:14,0,0,0,1
5166,2024-11-01 14:14:29,1,0,0,0
5167,2024-11-01 14:15:58,1,0,0,0
5168,2024-11-01 14:25:24,1,0,0,0
5169,2024-11-01 14:35:43,0,1,0,0
5170,2024-11-01 14:42:07,1,0,0,0
5171,2024-11-01 14:44:24,1,0,0,0
5172,2024-11-01 14:47:23,1,0,0,0
5173,2024-11-01 14:47:30,1,0,0,0
5174,2024-11-01 14:54:54,1,0,0,0
5175,2024-11-01 14:56:37,1,0,0,0
5176,2024-11-01 15:05:59,1,0,0,0
5177,2024-11-01 15:10:03,1,0,0,0
5178,2024-11-01 15:11:52,1,0,0,0
5179,2024-11-01 15:15:56,1,0,0,0
5180,2024-11-01 15:16:37,1,0,0,0
5181,2024-11-01 15:25:09,1,0,0,0
5182,2024-11-01 15:50:46,1,0,0,0
5183,2024-11-01 16:07:37,1,0,0,0
5184,2024-11-01 16:08:46,1,0,0,0
5185,2024-11-01 16:09:46,1,0,0,0
5186,2024-11-01 16:19:15,1,0,0,0
5187,2024-11-01 16:19:44,1,0,0,0
5188,2024-11-01 16:21:35,1,0,0,0
5189,2024-11-01 16:25:04,1,0,0,0
5190,2024-11-01 16:28:38,0,1,0,0
5191,2024-11-01 16:29:45,0,1,0,0
5192,2024-11-01 16:36:01,1,0,0,0
5193,2024-11-01 16:38:11,0,1,0,0
5194,2024-11-01 16:42:22,1,0,0,0
5195,2024-11-01 16:44:56,0,1,0,0
5196,2024-11-01 16:47:35,0,1,0,0
5197,2024-11-01 16:49:29,0,1,0,0
5198,2024-11-01 16:54:48,0,1,0,0
5199,2024-11-01 17:04:29,1,0,0,0
5200,2024-11-01 17:11:33,1,0,0,0
5201,2024-11-01 17:13:17,1,0,0,0
5202,2024-11-01 17:14:39,0,1,0,0
5203,2024-11-01 17:14:56,1,0,0,0
5204,2024-11-01 17:30:21,1,0,0,0
5205,2024-11-01 17:43:06,1,0,0,0
5206,2024-11-01 17:45:07,0,0,0,1
5207,2024-11-01 17:45:24,1,0,0,0
5208,2024-11-01 17:54:10,1,0,0,0
5209,2024-11-01 17:55:15,1,0,0,0
5210,2024-11-01 18:00:02,1,0,0,0
5211,2024-11-01 18:00:46,0,1,0,0
5212,2024-11-01 18:05:11,1,0,0,0
5213,2024-11-01 18:05:14,1,0,0,0
5214,2024-11-01 18:08:11,1,0,0,0
5215,2024-11-01 18:09:44,1,0,0,0
5216,2024-11-01 18:12:14,0,1,0,0
5217,2024-11-01 18:12:33,0,1,0,0
5218,2024-11-01 18:39:58,1,0,0,0
5219,2024-11-01 18:42:12,1,0,0,0
5220,2024-11-01 18:50:21,1,0,0,0
5221,2024-11-01 19:03:38,0,1,0,0
5222,2024-11-01 19:12:54,1,0,0,0
5223,2024-11-01 19:13:49,1,0,0,0
5224,2024-11-01 19:17:16,1,0,0,0
5225,2024-11-01 19:17:37,1,0,0,0
5226,2024-11-01 19:30:24,1,0,0,0
5227,2024-11-01 19:30:28,1,0,0,0
5228,2024-11-01 19:30:30,1,0,0,0
5229,2024-11-01 19:31:44,1,0,0,0
5230,2024-11-01 19:31:52,1,0,0,0
5231,2024-11-01 19:32:01,1,0,0,0
5232,2024-11-01 19:36:20,1,0,0,0
5233,2024-11-01 19:36:29,1,0,0,0
5234,2024-11-01 19:37:56,1,0,0,0
5235,2024-11-01 19:45:39,1,0,0,0
5236,2024-11-01 19:53:15,1,0,0,0
5237,2024-11-01 19:55:22,1,0,0,0
5238,2024-11-01 20:06:06,1,0,0,0
5239,2024-11-01 20:06:22,1,0,0,0
5240,2024-11-01 20:06:41,0,1,0,0
5241,2024-11-01 20:19:54,1,0,0,0
5242,2024-11-01 20:20:14,1,0,0,0
5243,2024-11-01 20:20:26,1,0,0,0
5244,2024-11-01 20:21:01,0,1,0,0
5245,2024-11-01 20:25:39,1,0,0,0
5246,2024-11-01 20:25:57,1,0,0,0
5247,2024-11-01 20:26:17,0,1,0,0
5248,2024-11-01 20:26:36,1,0,0,0
5249,2024-11-01 20:26:39,1,0,0,0
5250,2024-11-01 20:26:58,1,0,0,0
5251,2024-11-01 20:27:19,1,0,0,0
5252,2024-11-01 20:29:45,1,0,0,0
5253,2024-11-01 20:39:47,1,0,0,0
5254,2024-11-01 20:51:21,1,0,0,0
5255,2024-11-01 20:51:33,1,0,0,0
5256,2024-11-01 20:51:33,1,0,0,0
5257,2024-11-01 21:03:37,0,1,0,0
5258,2024-11-01 21:03:37,0,1,0,0
5259,2024-11-01 21:11:01,1,0,0,0
5260,2024-11-01 21:11:01,1,0,0,0
5261,2024-11-01 21:11:10,1,0,0,0
5262,2024-11-01 21:11:10,1,0,0,0
5263,2024-11-01 21:19:34,1,0,0,0
5264,2024-11-01 21:19:34,1,0,0,0
5265,2024-11-01 21:19:39,1,0,0,0
5266,2024-11-01 21:19:39,1,0,0,0
5267,2024-11-01 21:19:48,1,0,0,0
5268,2024-11-01 21:19:48,1,0,0,0
5269,2024-11-01 21:22:13,1,0,0,0
5270,2024-11-01 21:22:13,1,0,0,0
5271,2024-11-01 21:22:24,1,0,0,0
5272,2024-11-01 21:22:24,1,0,0,0
5273,2024-11-01 21:22:24,1,0,0,0
5274,2024-11-01 21:22:32,1,0,0,0
5275,2024-11-01 21:22:32,1,0,0,0
5276,2024-11-01 21:25:54,1,0,0,0
5277,2024-11-01 21:25:54,1,0,0,0
5278,2024-11-01 21:40:38,1,0,0,0
5279,2024-11-01 21:40:38,1,0,0,0
5280,2024-11-01 21:40:38,1,0,0,0
5281,2024-11-01 21:40:38,1,0,0,0
5282,2024-11-01 21:42:30,1,0,0,0
5283,2024-11-01 21:42:30,1,0,0,0
5284,2024-11-01 21:42:46,1,0,0,0
5285,2024-11-01 21:42:46,1,0,0,0
5286,2024-11-01 21:45:24,1,0,0,0
5287,2024-11-01 21:45:24,1,0,0,0
5288,2024-11-01 21:45:41,1,0,0,0
5289,2024-11-01 21:45:41,1,0,0,0
5290,2024-11-01 21:45:58,1,0,0,0
5291,2024-11-01 21:45:58,1,0,0,0
5292,2024-11-01 21:46:04,1,0,0,0
5293,2024-11-01 21:46:04,1,0,0,0
5294,2024-11-01 21:46:05,1,0,0,0
5295,2024-11-01 21:46:05,1,0,0,0
5296,2024-11-01 21:46:20,1,0,0,0
5297,2024-11-01 21:46:20,1,0,0,0
5298,2024-11-01 21:51:19,1,0,0,0
5299,2024-11-01 21:51:19,1,0,0,0
5300,2024-11-01 21:56:55,1,0,0,0
5301,2024-11-01 22:03:07,1,0,0,0
5302,2024-11-01 22:03:28,1,0,0,0
5303,2024-11-01 22:27:48,1,0,0,0
5304,2024-11-01 22:38:46,1,0,0,0
5305,2024-11-01 22:39:37,1,0,0,0
5306,2024-11-01 22:39:45,1,0,0,0
5307,2024-11-01 22:39:55,1,0,0,0
5308,2024-11-01 22:56:12,1,0,0,0
5309,2024-11-01 23:16:02,1,0,0,0
5310,2024-11-01 23:25:43,1,0,0,0
5311,2024-11-01 23:25:51,1,0,0,0
5312,2024-11-01 23:25:55,1,0,0,0
5313,2024-11-01 23:51:07,1,0,0,0
5314,2024-11-01 23:53:24,1,0,0,0
5315,2024-11-02 00:16:27,1,0,0,0
5316,2024-11-02 00:16:42,1,0,0,0
5317,2024-11-02 00:20:02,1,0,0,0
5318,2024-11-02 00:55:05,1,0,0,0
5319,2024-11-02 00:55:39,1,0,0,0
5320,2024-11-02 01:41:51,1,0,0,0
5321,2024-11-02 01:57:28,0,1,0,0
5322,2024-11-02 02:02:59,0,1,0,0
5323,2024-11-02 02:04:36,0,1,0,0
5324,2024-11-02 02:17:52,1,0,0,0
5325,2024-11-02 02:24:03,1,0,0,0
5326,2024-11-02 02:27:22,1,0,0,0
5327,2024-11-02 02:31:04,1,0,0,0
5328,2024-11-02 02:32:01,1,0,0,0
